Asset,Entry_Date,Exit_Date,Type,Entry_Price,Exit_Price,PnL_USD,Reason,Raw_Ret,Cum_PnL,HWM,Drawdown_USD
ETHUSDT,1713545100000,1713546000000,Short,3063.0677,3069.4639649999995,-4.086101046672721,Hybrid_Flip_Bull,-0.0020881892359086293,694.2879219435976,720.022425983915,-25.73450404031746
ETHUSDT,1713546900000,1713547800000,Long,3061.5199949999997,3077.34056,3.162384848314683,Hybrid_Flip_Bear,0.005167552400715398,697.4503067919122,720.022425983915,-22.572119192002788
ETHUSDT,1713548700000,1713556800000,Long,3080.57952,3086.046205,-0.22721073111583756,Hybrid_Flip_Bear,0.0017745638327168797,697.2230960607964,720.022425983915,-22.79932992311865
ETHUSDT,1713557700000,1713560400000,Short,3091.7633450000003,3089.8141349999996,-1.3701779299667989,Hybrid_Flip_Bull,0.0006304525225557571,695.8529181308296,720.022425983915,-24.169507853085406
ETHUSDT,1713561300000,1713564000000,Long,3093.8361449999998,3102.098175,0.6678103115898284,Hybrid_Flip_Bear,0.0026704807923822104,696.5207284424195,720.022425983915,-23.50169754149556
ETHUSDT,1713564900000,1713566700000,Short,3092.682885,3069.844155,5.377378191815613,Hybrid_Flip_Bull,0.007384762954770384,701.8981066342351,720.022425983915,-18.124319349679922
ETHUSDT,1713567600000,1713571200000,Long,3042.9106949999996,3047.365555,-0.537451280672474,Hybrid_Flip_Bear,0.0014640127320595853,701.3606553535626,720.022425983915,-18.661770630352407
ETHUSDT,1713572100000,1713573900000,Short,3052.4829950000003,3030.384435,5.232296289991407,Hybrid_Flip_Bull,0.007239535825817225,706.592951643554,720.022425983915,-13.429474340361025
ETHUSDT,1713574800000,1713628800000,Long,3031.43496,3096.451,19.425834569117715,Hybrid_Flip_Bear,0.021447281850968683,726.0187862126717,726.0187862126717,0.0
ETHUSDT,1713629700000,1713630600000,Long,3101.83014,3101.418515,-2.1325712100405942,Hybrid_Flip_Bear,-0.00013270391395454862,723.886215002631,726.0187862126717,-2.1325712100406236
ETHUSDT,1713631500000,1713652200000,Long,3099.298875,3146.58592,13.242078889535954,Hybrid_Flip_Bear,0.015257336225761716,737.128293892167,737.128293892167,0.0
ETHUSDT,1713653100000,1713657600000,Long,3141.5699999999997,3145.636395,-0.7069113198177077,Hybrid_Flip_Bear,0.001294383063245538,736.4213825723493,737.128293892167,-0.7069113198176638
ETHUSDT,1713659400000,1713668400000,Long,3134.3664,3186.755825,14.697803924582749,Hybrid_Flip_Bear,0.016714518443025773,751.1191864969321,751.1191864969321,0.0
ETHUSDT,1713669300000,1713670200000,Short,3165.35653,3169.9942049999995,-3.4636699787494365,Hybrid_Flip_Bull,-0.0014651351138632999,747.6555165181827,751.1191864969321,-3.463669978749408
ETHUSDT,1713672000000,1713675600000,Long,3161.4599399999997,3181.04868,4.189909608660152,Hybrid_Flip_Bear,0.006196105714374526,751.8454261268429,751.8454261268429,0.0
ETHUSDT,1713676500000,1713677400000,Short,3173.93224,3172.92567,-1.6831805615358661,Hybrid_Flip_Bull,0.00031713657503917305,750.162245565307,751.8454261268429,-1.6831805615358917
ETHUSDT,1713678300000,1713679200000,Long,3176.4374249999996,3172.73284,-3.1651041465107714,Hybrid_Flip_Bear,-0.0011662704169276992,746.9971414187962,751.8454261268429,-4.848284708046663
ETHUSDT,1713680100000,1713681900000,Short,3187.295555,3177.998205,0.9140857789074031,Hybrid_Flip_Bull,0.002917002781689092,747.9112271977036,751.8454261268429,-3.9341989291392565
ETHUSDT,1713682800000,1713686400000,Long,3178.9586849999996,3178.4100000000003,-2.172426372694207,Hybrid_Flip_Bear,-0.00017259897166587291,745.7388008250094,751.8454261268429,-6.106625301833446
ETHUSDT,1713687300000,1713688200000,Short,3175.3515300000004,3174.9967049999996,-1.8883682100542738,Hybrid_Flip_Bull,0.00011174353347920538,743.8504326149551,751.8454261268429,-7.994993511887742
ETHUSDT,1713689100000,1713697200000,Long,3169.2638399999996,3172.7128500000003,-0.9128197701581304,Hybrid_Flip_Bear,0.0010882684983402097,742.9376128447971,751.8454261268429,-8.907813282045822
ETHUSDT,1713698100000,1713700800000,Long,3165.632025,3169.8742700000003,-0.6612459308183913,Hybrid_Flip_Bear,0.0013400941633449537,742.2763669139787,751.8454261268429,-9.569059212864204
ETHUSDT,1713702600000,1713704400000,Long,3166.0122149999997,3157.9002600000003,-4.55963732755194,Hybrid_Flip_Bear,-0.002562199527079019,737.7167295864267,751.8454261268429,-14.128696540416172
ETHUSDT,1713705300000,1713707100000,Short,3161.2086050000003,3145.69206,2.9035133051589312,Hybrid_Flip_Bull,0.004908421726885817,740.6202428915857,751.8454261268429,-11.225183235257191
ETHUSDT,1713708000000,1713726000000,Long,3151.2548399999996,3146.196115,-3.6036996471537077,Hybrid_Flip_Bear,-0.0016053049521058136,737.016543244432,751.8454261268429,-14.82888288241088
ETHUSDT,1713726900000,1713728700000,Short,3146.935745,3137.297865,1.0595610778828348,Hybrid_Flip_Bull,0.0030626237015844195,738.0761043223148,751.8454261268429,-13.76932180452809
ETHUSDT,1713729600000,1713733200000,Long,3142.7706,3161.268575,3.8799955125583225,Hybrid_Flip_Bear,0.005885881393952274,741.9560998348732,751.8454261268429,-9.889326291969724
ETHUSDT,1713734100000,1713735000000,Short,3153.552435,3147.9832049999995,-0.2357481333585263,Hybrid_Flip_Bull,0.001766017884526,741.7203517015147,751.8454261268429,-10.125074425328194
ETHUSDT,1713735900000,1713747600000,Long,3145.141785,3152.38302,0.3000533074538052,Hybrid_Flip_Bear,0.0023023556631169223,742.0204050089685,751.8454261268429,-9.825021117874371
ETHUSDT,1713748500000,1713750300000,Short,3150.2241000000004,3140.579505,1.0584968240831523,Hybrid_Flip_Bull,0.003061558382465618,743.0789018330516,751.8454261268429,-8.766524293791235
BNBUSDT,1713695400000,1713762900000,Long,579.479595,602.47861,37.64939608442983,TP_Hit,0.03968908516959943,780.7282979174814,780.7282979174814,0.0
ETHUSDT,1713751200000,1713769200000,Long,3141.4199249999997,3210.883755,20.09012733947059,Hybrid_Flip_Bear,0.02211223957904964,800.818425256952,800.818425256952,0.0
ETHUSDT,1713771000000,1713771900000,Short,3202.5079450000003,3204.171285,-2.5188673029192463,Hybrid_Flip_Bull,-0.000519386689608855,798.2995579540327,800.818425256952,-2.5188673029192614
ETHUSDT,1713772800000,1713780000000,Long,3203.370885,3216.05117,1.9544608382117974,Hybrid_Flip_Bear,0.003958419257469267,800.2540187922446,800.818425256952,-0.5644064647074174
ETHUSDT,1713781800000,1713794400000,Long,3212.7655799999998,3196.06117,-7.1941871183766315,Hybrid_Flip_Bear,-0.005199386504881513,793.059831673868,800.818425256952,-7.758593583084007
ETHUSDT,1713795300000,1713797100000,Short,3197.94023,3183.37089,2.5512954005397432,Hybrid_Flip_Bull,0.004555851251791535,795.6111270744077,800.818425256952,-5.207298182544264
ETHUSDT,1713798000000,1713806100000,Long,3172.215315,3211.383505,10.33491989808386,Hybrid_Flip_Bear,0.012347267165249112,805.9460469724916,805.9460469724916,0.0
ETHUSDT,1713807000000,1713807900000,Short,3207.71534,3199.188795,0.655478292846325,Hybrid_Flip_Bull,0.0026581364292756005,806.6015252653378,806.6015252653378,0.0
ETHUSDT,1713808800000,1713826800000,Long,3200.4894449999997,3216.600895,3.029024099781193,Hybrid_Flip_Bear,0.0050340581579391315,809.630549365119,809.630549365119,0.0
ETHUSDT,1713827700000,1713828600000,Short,3210.0641650000002,3199.35888,1.3315781757901406,Hybrid_Flip_Bull,0.00333491308887902,810.9621275409091,810.9621275409091,0.0
ETHUSDT,1713829500000,1713834000000,Long,3200.25933,3215.0016950000004,2.602009123742018,Hybrid_Flip_Bear,0.0046066157394815,813.5641366646512,813.5641366646512,0.0
ETHUSDT,1713834900000,1713836700000,Short,3210.77381,3206.392395,-0.6367667596615012,Hybrid_Flip_Bull,0.0013645978381766756,812.9273699049896,813.5641366646512,-0.6367667596615547
ETHUSDT,1713837600000,1713840300000,Short,3211.55342,3195.05673,3.131533297054855,Hybrid_Flip_Bull,0.0051366699670218775,816.0589032020445,816.0589032020445,0.0
ETHUSDT,1713841200000,1713852000000,Long,3196.947675,3182.557925,-6.4965891567180005,Hybrid_Flip_Bear,-0.004501090246964965,809.5623140453265,816.0589032020445,-6.49658915671796
ETHUSDT,1713852900000,1713853800000,Short,3185.64638,3182.7705899999996,-1.0981691414222488,Hybrid_Flip_Bull,0.0009027335921699214,808.4641449039043,816.0589032020445,-7.594758298140164
ETHUSDT,1713854700000,1713884400000,Long,3175.0667399999998,3231.333525,15.703728084468631,Hybrid_Flip_Bear,0.017721449534002634,824.1678729883729,824.1678729883729,0.0
ETHUSDT,1713885300000,1713922200000,Long,3236.647515,3243.59739,0.14509769532311712,Hybrid_Flip_Bear,0.00214724494026338,824.312970683696,824.312970683696,0.0
ETHUSDT,1713923100000,1713934800000,Long,3239.33886,3263.017675,5.302458065470871,Hybrid_Flip_Bear,0.007309767833304175,829.6154287491669,829.6154287491669,0.0
ETHUSDT,1713935700000,1713942000000,Long,3256.3373549999997,3254.3720000000003,-2.602944176525397,Hybrid_Flip_Bear,-0.0006035477242496464,827.0124845726415,829.6154287491669,-2.602944176525398
ETHUSDT,1713942900000,1713944700000,Short,3257.01068,3250.0242,0.14291391884537186,Hybrid_Flip_Bull,0.002145058977823195,827.1553984914868,829.6154287491669,-2.460030257680046
ETHUSDT,1713945600000,1713957300000,Long,3253.24581,3280.6488550000004,6.41487042597635,Hybrid_Flip_Bear,0.008423293719696046,833.5702689174632,833.5702689174632,0.0
ETHUSDT,1713959100000,1713960000000,Long,3281.790075,3277.7303150000002,-3.2358195214542,Hybrid_Flip_Bear,-0.001237056578032232,830.334449396009,833.5702689174632,-3.235819521454232
ETHUSDT,1713960900000,1713969000000,Short,3273.832265,3197.3178599999997,21.348138941687765,Hybrid_Flip_Bull,0.023371510452139903,851.6825883376968,851.6825883376968,0.0
ETHUSDT,1713969900000,1713972600000,Short,3211.5034450000003,3172.675545,10.078166118859706,Hybrid_Flip_Bull,0.012090256375234941,861.7607544565565,861.7607544565565,0.0
ETHUSDT,1713973500000,1713974400000,Short,3173.0127,3184.121265,-5.497450998226386,Hybrid_Flip_Bull,-0.003500951950176562,856.26330345833,861.7607544565565,-5.497450998226441
ETHUSDT,1713975300000,1713981600000,Long,3162.42042,3166.226095,-0.7977976296396212,Hybrid_Flip_Bear,0.0012034057761365154,855.4655058286904,861.7607544565565,-6.2952486278660444
ETHUSDT,1713982500000,1713984300000,Short,3161.388515,3129.86415,7.9617115977914565,Hybrid_Flip_Bull,0.00997168328107253,863.4272174264819,863.4272174264819,0.0
ETHUSDT,1713985200000,1714007700000,Long,3137.22783,3167.4254950000004,7.615963190980809,Hybrid_Flip_Bear,0.00962558877976057,871.0431806174627,871.0431806174627,0.0
ETHUSDT,1714008600000,1714009500000,Short,3159.6993600000005,3142.89066,3.314395259427624,Hybrid_Flip_Bull,0.005319714974402026,874.3575758768903,874.3575758768903,0.0
ETHUSDT,1714010400000,1714028400000,Long,3153.7861049999997,3153.9722250000004,-1.9410442326110906,Hybrid_Flip_Bear,5.901478217108059e-05,872.4165316442793,874.3575758768903,-1.9410442326110342
ETHUSDT,1714029300000,1714030200000,Short,3145.1166550000003,3135.9171749999996,0.9220793783245775,Hybrid_Flip_Bull,0.002925004382707285,873.3386110226039,874.3575758768903,-1.0189648542864234
ETHUSDT,1714031100000,1714039200000,Long,3136.5574949999996,3103.1376550000004,-12.644287634841879,Hybrid_Flip_Bear,-0.010654942577419299,860.694323387762,874.3575758768903,-13.663252489128354
ETHUSDT,1714040100000,1714041000000,Long,3081.830145,3086.2561000000005,-0.5652911299559591,Hybrid_Flip_Bear,0.0014361450150591,860.129032257806,874.3575758768903,-14.228543619084348
ETHUSDT,1714041900000,1714042800000,Short,3080.51897,3093.9361949999998,-6.351152486166865,Hybrid_Flip_Bull,-0.004355507994161026,853.7778797716392,874.3575758768903,-20.579696105251173
ETHUSDT,1714043700000,1714046400000,Long,3106.2523499999998,3126.146145,4.398031764869461,Hybrid_Flip_Bear,0.006404436201070531,858.1759115365086,874.3575758768903,-16.181664340381758
ETHUSDT,1714047300000,1714048200000,Short,3126.406015,3118.59852,0.49477753931458457,Hybrid_Flip_Bull,0.0024972748141287135,858.6706890758231,874.3575758768903,-15.686886801067203
ETHUSDT,1714049100000,1714053600000,Long,3109.1537999999996,3134.2221050000003,6.054679281224589,Hybrid_Flip_Bear,0.008062742023247835,864.7253683570477,874.3575758768903,-9.63220751984261
ETHUSDT,1714054500000,1714055400000,Short,3131.243595,3122.7605999999996,0.7064365156810166,Hybrid_Flip_Bull,0.002709145661342359,865.4318048727288,874.3575758768903,-8.925771004161561
ETHUSDT,1714056300000,1714071600000,Long,3118.05825,3162.3180500000003,12.180472799057,Hybrid_Flip_Bear,0.014194667466523522,877.6122776717858,877.6122776717858,0.0
ETHUSDT,1714072500000,1714079700000,Long,3163.591005,3178.07017,2.5722363643525843,Hybrid_Flip_Bear,0.004576813177530115,880.1845140361384,880.1845140361384,0.0
ETHUSDT,1714080600000,1714081500000,Short,3176.3110500000003,3170.50446,-0.17373572087653666,Hybrid_Flip_Bull,0.0018280923714949584,880.0107783152619,880.1845140361384,-0.17373572087649336
ETHUSDT,1714082400000,1714111200000,Long,3167.88315,3146.64589,-8.697223898552046,Hybrid_Flip_Bear,-0.006703927826378423,871.3135544167098,880.1845140361384,-8.870959619428504
ETHUSDT,1714113000000,1714125600000,Long,3139.679055,3144.2071100000003,-0.5592390605032012,Hybrid_Flip_Bear,0.0014422031426394384,870.7543153562067,880.1845140361384,-9.430198679931664
ETHUSDT,1714126500000,1714128300000,Short,3135.681375,3123.08076,2.014443076187959,Hybrid_Flip_Bull,0.004018461537725684,872.7687584323946,880.1845140361384,-7.415755603743719
ETHUSDT,1714129200000,1714140000000,Long,3128.18331,3160.05918,8.179708467915937,Hybrid_Flip_Bear,0.01018989836628222,880.9484669003106,880.9484669003106,0.0
ETHUSDT,1714140900000,1714142700000,Short,3149.6244,3126.0122249999995,5.489325655783166,Hybrid_Flip_Bull,0.007496822478261427,886.4377925560938,886.4377925560938,0.0
ETHUSDT,1714143600000,1714158000000,Long,3120.9597,3144.0871700000002,5.402960868094631,Hybrid_Flip_Bear,0.007410371239333965,891.8407534241884,891.8407534241884,0.0
ETHUSDT,1714158900000,1714160700000,Short,3142.64789,3134.236335,0.6739054896156804,Hybrid_Flip_Bull,0.0026765820716873677,892.514658913804,892.514658913804,0.0
ETHUSDT,1714161600000,1714168800000,Long,3144.1913099999997,3143.817305,-2.1188321441546347,Hybrid_Flip_Bear,-0.00011895109524988478,890.3958267696494,892.514658913804,-2.1188321441546805
ETHUSDT,1714169700000,1714176000000,Long,3129.7841099999996,3135.0816750000004,-0.30906310179945296,Hybrid_Flip_Bear,0.001692629527728275,890.0867636678499,892.514658913804,-2.4278952459541188
BNBUSDT,1713763800000,1714177800000,Long,603.811755,590.7045,-23.685811242611365,SL_Hit,-0.021707518761372734,866.4009524252385,892.514658913804,-26.113706488565526
ETHUSDT,1714177800000,1714179600000,Long,3090.0142349999996,3103.78733,2.4528344721364914,Hybrid_Flip_Bear,0.004457291763900391,868.853786897375,892.514658913804,-23.66087201642904
ETHUSDT,1714180500000,1714182300000,Long,3083.7911249999997,3091.15365,0.38510397652190553,Hybrid_Flip_Bear,0.0023874914679898954,869.2388908738969,892.514658913804,-23.27576803990712
ETHUSDT,1714183200000,1714195800000,Long,3108.7535999999996,3118.8398,1.2412069583130183,Hybrid_Flip_Bear,0.003244451409722741,870.4800978322099,892.514658913804,-22.03456108159412
ETHUSDT,1714196700000,1714201200000,Long,3117.568005,3125.9462450000005,0.6847407166665667,Hybrid_Flip_Bear,0.002687428144811378,871.1648385488764,892.514658913804,-21.34982036492761
ETHUSDT,1714202100000,1714203000000,Short,3124.127155,3124.131285,-2.0013206472704548,Hybrid_Flip_Bull,-1.3219692396945885e-06,869.163517901606,892.514658913804,-23.351141012198013
ETHUSDT,1714203900000,1714226400000,Long,3120.6795599999996,3155.56143,9.166474307923053,Hybrid_Flip_Bear,0.011177651959882937,878.3299922095291,892.514658913804,-14.184666704274946
ETHUSDT,1714227300000,1714228200000,Short,3153.8622800000003,3149.01372,-0.4641969084330593,Hybrid_Flip_Bull,0.0015373404319989398,877.865795301096,892.514658913804,-14.648863612708055
ETHUSDT,1714229100000,1714230000000,Long,3150.5744999999997,3150.00421,-2.180830419975677,Hybrid_Flip_Bear,-0.0001810114314070843,875.6849648811203,892.514658913804,-16.829694032683733
ETHUSDT,1714230900000,1714231800000,Short,3147.0356950000005,3144.861645,-1.3098661214897551,Hybrid_Flip_Bull,0.0006908247032134581,874.3750987596305,892.514658913804,-18.139560154173523
ETHUSDT,1714232700000,1714244400000,Long,3144.87165,3244.8867450000002,29.770797356706176,Hybrid_Flip_Bear,0.03180259995666284,904.1458961163368,904.1458961163368,0.0
ETHUSDT,1714245300000,1714262400000,Long,3237.51795,3252.402985,2.593071048455575,Hybrid_Flip_Bear,0.0045976687171727475,906.7389671647924,906.7389671647924,0.0
ETHUSDT,1714263300000,1714264200000,Short,3257.6303700000003,3254.176275,-0.9407512476621136,Hybrid_Flip_Bull,0.0010603090613992853,905.7982159171303,906.7389671647924,-0.9407512476620923
ETHUSDT,1714265100000,1714267800000,Long,3254.7465599999996,3268.854755,2.330317751376701,Hybrid_Flip_Bear,0.004334652403780481,908.128533668507,908.128533668507,0.0
ETHUSDT,1714268700000,1714273200000,Long,3266.3923800000002,3310.12411,11.375000057402769,Hybrid_Flip_Bear,0.013388388445848618,919.5035337259097,919.5035337259097,0.0
ETHUSDT,1714274100000,1714275900000,Short,3313.612365,3309.303825,-0.7010455702473233,Hybrid_Flip_Bull,0.0013002546844371138,918.8024881556624,919.5035337259097,-0.7010455702472882
ETHUSDT,1714277700000,1714279500000,Short,3306.455945,3301.780065,-0.5872474342009619,Hybrid_Flip_Bull,0.0014141667325315698,918.2152407214614,919.5035337259097,-1.2882930044482919
ETHUSDT,1714280400000,1714287600000,Long,3305.782065,3329.644345,5.211128033027271,Hybrid_Flip_Bear,0.0072183463794066784,923.4263687544887,923.4263687544887,0.0
ETHUSDT,1714289400000,1714291200000,Long,3316.11723,3313.1625900000004,-2.890102838734526,Hybrid_Flip_Bear,-0.0008909938325670929,920.5362659157543,923.4263687544887,-2.8901028387344923
ETHUSDT,1714293000000,1714330800000,Long,3310.27431,3331.8832250000005,4.521304297890863,Hybrid_Flip_Bear,0.006527832130020883,925.0575702136451,925.0575702136451,0.0
ETHUSDT,1714331700000,1714333500000,Short,3320.488925,3317.0276849999996,-0.958653728983438,Hybrid_Flip_Bull,0.0010423886596762383,924.0989164846617,925.0575702136451,-0.9586537289834496
ETHUSDT,1714334400000,1714342500000,Long,3313.43589,3303.10762,-5.113970534676612,Hybrid_Flip_Bear,-0.0031170876222989105,918.9849459499851,925.0575702136451,-6.072624263660032
ETHUSDT,1714344300000,1714356000000,Long,3291.0246899999997,3263.9472100000003,-10.219446849546264,Hybrid_Flip_Bear,-0.008227674524070335,908.7654991004389,925.0575702136451,-16.292071113206248
ETHUSDT,1714356900000,1714358700000,Short,3259.459455,3222.240315,9.407388670831052,Hybrid_Flip_Bull,0.01141880747830936,918.17288777127,925.0575702136451,-6.884682442375151
ETHUSDT,1714360500000,1714363200000,Short,3201.9482250000005,3192.15528,1.0553748429210157,Hybrid_Flip_Bull,0.0030584332761972124,919.228262614191,925.0575702136451,-5.829307599454182
ETHUSDT,1714364100000,1714395600000,Long,3196.5975,3153.9722250000004,-15.321242266190668,Hybrid_Flip_Bear,-0.013334576843033701,903.9070203480003,925.0575702136451,-21.150549865644848
